"ds","trend","Christmas","Christmas_lower","Christmas_upper","Easter","Easter_lower","Easter_upper","holidays","holidays_lower","holidays_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","Thanksgiving","Thanksgiving_lower","Thanksgiving_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2015-08-15,57594.3340437626,0,0,0,0,0,0,0,0,0,-0.0122314945388496,-0.0122314945388496,-0.0122314945388496,0,0,0,-0.00152884732614109,-0.00152884732614109,-0.00152884732614109,-0.0107026472127085,-0.0107026472127085,-0.0107026472127085,0,0,0,56063.7985547827,57667.5460162158,57594.3340437626,57594.3340437626,56889.8692614376
2015-08-16,57597.6431425746,0,0,0,0,0,0,0,0,0,-0.0101503073226236,-0.0101503073226236,-0.0101503073226236,0,0,0,0.00022682622665936,0.00022682622665936,0.00022682622665936,-0.010377133549283,-0.010377133549283,-0.010377133549283,0,0,0,56221.2169932728,57787.9494327011,57597.6431425746,57597.6431425746,57013.0093636186
2015-08-17,57600.9522413866,0,0,0,0,0,0,0,0,0,-0.00926452897922835,-0.00926452897922835,-0.00926452897922835,0,0,0,0.000776488562278613,0.000776488562278613,0.000776488562278613,-0.010041017541507,-0.010041017541507,-0.010041017541507,0,0,0,56355.5778870596,57857.4377394899,57600.9522413866,57600.9522413866,57067.3065501151
2015-08-18,57604.2613401986,0,0,0,0,0,0,0,0,0,-0.00955509637229319,-0.00955509637229319,-0.00955509637229319,0,0,0,0.000139732835890774,0.000139732835890774,0.000139732835890774,-0.00969482920818396,-0.00969482920818396,-0.00969482920818396,0,0,0,56187.1111126798,57852.5457901841,57604.2613401986,57604.2613401986,57053.8470716383
2015-08-19,57607.5704390106,0,0,0,0,0,0,0,0,0,-0.00870745114238146,-0.00870745114238146,-0.00870745114238146,0,0,0,0.00063182668343375,0.00063182668343375,0.00063182668343375,-0.00933927782581521,-0.00933927782581521,-0.00933927782581521,0,0,0,56292.0754147712,57829.4913072398,57607.5704390106,57607.5704390106,57105.9553339817
2015-08-20,57610.8795378227,0,0,0,0,0,0,0,0,0,-0.00834974505113158,-0.00834974505113158,-0.00834974505113158,0,0,0,0.000625486503719105,0.000625486503719105,0.000625486503719105,-0.00897523155485069,-0.00897523155485069,-0.00897523155485069,0,0,0,56325.9177404441,57936.2627369405,57610.8795378227,57610.8795378227,57129.8433815104
2015-08-21,57614.1886366347,0,0,0,0,0,0,0,0,0,-0.00947520663239532,-0.00947520663239532,-0.00947520663239532,0,0,0,-0.000871513485836633,-0.000871513485836633,-0.000871513485836633,-0.00860369314655869,-0.00860369314655869,-0.00860369314655869,0,0,0,56309.9838903389,57902.0113024987,57614.1886366347,57614.1886366347,57068.2822943448
2015-08-22,57617.4977354467,0,0,0,0,0,0,0,0,0,-0.00975461989353795,-0.00975461989353795,-0.00975461989353795,0,0,0,-0.00152884732614247,-0.00152884732614247,-0.00152884732614247,-0.00822577256739548,-0.00822577256739548,-0.00822577256739548,0,0,0,56216.4399599391,57841.4344026618,57617.4977354467,57617.4977354467,57055.4609458206
2015-08-23,57620.8068342587,0,0,0,0,0,0,0,0,0,-0.00761583122714637,-0.00761583122714637,-0.00761583122714637,0,0,0,0.000226826226660466,0.000226826226660466,0.000226826226660466,-0.00784265745380684,-0.00784265745380684,-0.00784265745380684,0,0,0,56379.8385089274,57926.6959353926,57620.8068342587,57620.8068342587,57181.976494237
2015-08-24,57624.1159330708,0,0,0,0,0,0,0,0,0,-0.00667909379465844,-0.00667909379465844,-0.00667909379465844,0,0,0,0.000776488562277863,0.000776488562277863,0.000776488562277863,-0.0074555823569363,-0.0074555823569363,-0.0074555823569363,0,0,0,56465.9021469292,57949.1445878538,57624.1159330708,57624.1159330708,57239.2390579195
2015-08-25,57627.4250318828,0,0,0,0,0,0,0,0,0,-0.00692606491684677,-0.00692606491684677,-0.00692606491684677,0,0,0,0.000139732835890995,0.000139732835890995,0.000139732835890995,-0.00706579775273776,-0.00706579775273776,-0.00706579775273776,0,0,0,56414.3175957939,58003.2135805068,57627.4250318828,57627.4250318828,57228.2937451212
2015-08-26,57630.7341306948,0,0,0,0,0,0,0,0,0,-0.00604271309502223,-0.00604271309502223,-0.00604271309502223,0,0,0,0.000631826683434442,0.000631826683434442,0.000631826683434442,-0.00667453977845668,-0.00667453977845668,-0.00667453977845668,0,0,0,56469.4761507446,58111.3337981172,57630.7341306948,57630.7341306948,57282.4881388875
2015-08-27,57634.0432295068,0,0,0,0,0,0,0,0,0,-0.00565751510847796,-0.00565751510847796,-0.00565751510847796,0,0,0,0.000625486503720263,0.000625486503720263,0.000625486503720263,-0.00628300161219822,-0.00628300161219822,-0.00628300161219822,0,0,0,56511.6517268119,58002.5879561335,57634.0432295068,57634.0432295068,57307.9777591732
2015-08-28,57637.3523283188,0,0,0,0,0,0,0,0,0,-0.00676382082605201,-0.00676382082605201,-0.00676382082605201,0,0,0,-0.000871513485837889,-0.000871513485837889,-0.000871513485837889,-0.00589230734021412,-0.00589230734021412,-0.00589230734021412,0,0,0,56459.2681619018,58042.9602039203,57637.3523283188,57637.3523283188,57247.5036042821
2015-08-29,57640.6614271309,0,0,0,0,0,0,0,0,0,-0.0070323363853463,-0.0070323363853463,-0.0070323363853463,0,0,0,-0.00152884732614149,-0.00152884732614149,-0.00152884732614149,-0.00550348905920482,-0.00550348905920482,-0.00550348905920482,0,0,0,56433.4621060214,58057.1055350577,57640.6614271309,57640.6614271309,57235.3129065014
2015-08-30,57643.9705259429,0,0,0,0,0,0,0,0,0,-0.00489064161506488,-0.00489064161506488,-0.00489064161506488,0,0,0,0.000226826226658694,0.000226826226658694,0.000226826226658694,-0.00511746784172358,-0.00511746784172358,-0.00511746784172358,0,0,0,56617.3218285089,58117.8812775606,57643.9705259429,57643.9705259429,57362.0545248311
2015-08-31,57647.2796247549,0,0,0,0,0,0,0,0,0,-0.00395855049351807,-0.00395855049351807,-0.00395855049351807,0,0,0,0.000776488562278226,0.000776488562278226,0.000776488562278226,-0.0047350390557963,-0.0047350390557963,-0.0047350390557963,0,0,0,56628.8603920232,58249.0086204229,57647.2796247549,57647.2796247549,57419.0799575463
2015-09-01,57650.5887235669,0,0,0,0,0,0,0,0,0,-0.00421712954371231,-0.00421712954371231,-0.00421712954371231,0,0,0,0.000139732835891785,0.000139732835891785,0.000139732835891785,-0.00435686237960409,-0.00435686237960409,-0.00435686237960409,0,0,0,56619.9497542095,58243.9068274787,57650.5887235669,57650.5887235669,57407.4687226484
2015-09-02,57653.8978223789,0,0,0,0,0,0,0,0,0,-0.00335163000997974,-0.00335163000997974,-0.00335163000997974,0,0,0,0.000631826683433505,0.000631826683433505,0.000631826683433505,-0.00398345669341325,-0.00398345669341325,-0.00398345669341325,0,0,0,56620.2306290302,58238.3580270202,57653.8978223789,57653.8978223789,57460.6632882452
2015-09-03,57657.206921191,0,0,0,0,0,0,0,0,0,-0.00298971336535875,-0.00298971336535875,-0.00298971336535875,0,0,0,0.000625486503719516,0.000625486503719516,0.000625486503719516,-0.00361519986907827,-0.00361519986907827,-0.00361519986907827,0,0,0,56687.1408088882,58291.1220968504,57657.206921191,57657.206921191,57484.8283990494
2015-09-04,57660.516020003,0,0,0,0,0,0,0,0,0,-0.00412384680325951,-0.00412384680325951,-0.00412384680325951,0,0,0,-0.000871513485839145,-0.000871513485839145,-0.000871513485839145,-0.00325233331742036,-0.00325233331742036,-0.00325233331742036,0,0,0,56643.7394023809,58209.4689171141,57660.516020003,57660.516020003,57422.7328853396
2015-09-05,57663.825118815,0,0,0,0,0,0,0,0,0,-0.00442381832685765,-0.00442381832685765,-0.00442381832685765,0,0,0,-0.00152884732614101,-0.00152884732614101,-0.00152884732614101,-0.00289497100071664,-0.00289497100071664,-0.00289497100071664,0,0,0,56633.592956428,58222.5371616369,57663.825118815,57663.825118815,57408.7308324577
2015-09-06,57667.134217627,0,0,0,0,0,0,0,0,0,-0.00231628624951179,-0.00231628624951179,-0.00231628624951179,0,0,0,0.000226826226656475,0.000226826226656475,0.000226826226656475,-0.00254311247616826,-0.00254311247616826,-0.00254311247616826,0,0,0,56773.6102295685,58351.0920772641,57667.134217627,57667.134217627,57533.56062759
2015-09-07,57670.4433164391,0,0,0,0,0,0,0,0,0,-0.00142017084858534,-0.00142017084858534,-0.00142017084858534,0,0,0,0.000776488562278358,0.000776488562278358,0.000776488562278358,-0.0021966594108637,-0.0021966594108637,-0.0021966594108637,0,0,0,56825.5115826821,58383.7767835519,57670.4433164391,57670.4433164391,57588.541434016
2015-09-08,57673.7524152511,0,0,0,0,0,0,0,0,0,-0.00171570206737833,-0.00171570206737833,-0.00171570206737833,0,0,0,0.000139732835891453,0.000139732835891453,0.000139732835891453,-0.00185543490326978,-0.00185543490326978,-0.00185543490326978,0,0,0,56805.4347338443,58358.9654980901,57673.7524152511,57673.7524152511,57574.8014389988
2015-09-09,57677.0615140631,0,0,0,0,0,0,0,0,0,-0.000887378180298894,-0.000887378180298894,-0.000887378180298894,0,0,0,0.000631826683432569,0.000631826683432569,0.000631826683432569,-0.00151920486373146,-0.00151920486373146,-0.00151920486373146,0,0,0,56843.9497042892,58400.0655781637,57677.0615140631,57677.0615140631,57625.8801481718
2015-09-10,57680.3706128751,0,0,0,0,0,0,0,0,0,-0.000562214145544312,-0.000562214145544312,-0.000562214145544312,0,0,0,0.000625486503719011,0.000625486503719011,0.000625486503719011,-0.00118770064926332,-0.00118770064926332,-0.00118770064926332,0,0,0,56899.1589273525,58435.7919900152,57680.3706128751,57680.3706128751,57647.9418925963
2015-09-11,57683.6797116871,0,0,0,0,0,0,0,0,0,-0.00173215560344537,-0.00173215560344537,-0.00173215560344537,0,0,0,-0.000871513485840401,-0.000871513485840401,-0.000871513485840401,-0.000860642117604972,-0.000860642117604972,-0.000860642117604972,0,0,0,56769.4054349106,58340.8743731865,57683.6797116871,57683.6797116871,57583.7626026472
2015-09-12,57686.9888104992,0,0,0,0,0,0,0,0,0,-0.00206660758887766,-0.00206660758887766,-0.00206660758887766,0,0,0,-0.00152884732614238,-0.00152884732614238,-0.00152884732614238,-0.000537760262735274,-0.000537760262735274,-0.000537760262735274,0,0,0,56799.1344657104,58330.843990631,57686.9888104992,57686.9888104992,57567.7724416439
2015-09-13,57690.2979093112,0,0,0,0,0,0,0,0,0,8.00760798436699e-06,8.00760798436699e-06,8.00760798436699e-06,0,0,0,0.00022682622665758,0.00022682622665758,0.00022682622665758,-0.000218818618673213,-0.000218818618673213,-0.000218818618673213,0,0,0,56900.3408513416,58464.5792254101,57690.2979093112,57690.2979093112,57690.7598706013
2015-09-14,57693.6070081232,0,0,0,0,0,0,0,0,0,0.000872855893024938,0.000872855893024938,0.000872855893024938,0,0,0,0.000776488562278164,0.000776488562278164,0.000776488562278164,9.63673307467745e-05,9.63673307467745e-05,9.63673307467745e-05,0,0,0,56968.6622967225,58551.710883571,57693.6070081232,57693.6070081232,57743.9652129901
2015-09-15,57696.9161069352,0,0,0,0,0,0,0,0,0,0.000547646258989113,0.000547646258989113,0.000547646258989113,0,0,0,0.00013973283589112,0.00013973283589112,0.00013973283589112,0.000407913423097993,0.000407913423097993,0.000407913423097993,0,0,0,57021.3975799363,58538.4219037082,57696.9161069352,57696.9161069352,57728.5136071964
2015-09-16,57700.2252057473,0,0,0,0,0,0,0,0,0,0.00134768004301013,0.00134768004301013,0.00134768004301013,0,0,0,0.000631826683432819,0.000631826683432819,0.000631826683432819,0.000715853359577306,0.000715853359577306,0.000715853359577306,0,0,0,57018.8000928624,58551.0155333117,57700.2252057473,57700.2252057473,57777.9866477342
2015-09-17,57703.5343045593,0,0,0,0,0,0,0,0,0,0.00164561549641849,0.00164561549641849,0.00164561549641849,0,0,0,0.000625486503719927,0.000625486503719927,0.000625486503719927,0.00102012899269856,0.00102012899269856,0.00102012899269856,0,0,0,57000.1145760915,58638.4029584352,57703.5343045593,57703.5343045593,57798.492134809
2015-09-18,57706.8434033713,0,0,0,0,0,0,0,0,0,0.000449071218174666,0.000449071218174666,0.000449071218174666,0,0,0,-0.000871513485838196,-0.000871513485838196,-0.000871513485838196,0.00132058470401286,0.00132058470401286,0.00132058470401286,0,0,0,56928.6076643393,58554.7525108192,57706.8434033713,57706.8434033713,57732.7578858355
2015-09-19,57710.1525021833,0,0,0,0,0,0,0,0,0,8.81187500378112e-05,8.81187500378112e-05,8.81187500378112e-05,0,0,0,-0.0015288473261414,-0.0015288473261414,-0.0015288473261414,0.00161696607617921,0.00161696607617921,0.00161696607617921,0,0,0,56891.1717207516,58524.0863802857,57710.1525021833,57710.1525021833,57715.2378486863
2015-09-20,57713.4616009953,0,0,0,0,0,0,0,0,0,0.0021357491445939,0.0021357491445939,0.0021357491445939,0,0,0,0.000226826226658686,0.000226826226658686,0.000226826226658686,0.00190892291793521,0.00190892291793521,0.00190892291793521,0,0,0,57072.5071592863,58583.7482083893,57713.4616009953,57713.4616009953,57836.7230772412
2015-09-21,57716.7707000428,0,0,0,0,0,0,0,0,0,0.00297250511612084,0.00297250511612084,0.00297250511612084,0,0,0,0.00077648856227797,0.00077648856227797,0.00077648856227797,0.00219601655384287,0.00219601655384287,0.00219601655384287,0,0,0,57127.5708050399,58660.0821787488,57716.7707000428,57716.7707000428,57888.3340962347
2015-09-22,57720.0797990903,0,0,0,0,0,0,0,0,0,0.00261746398383666,0.00261746398383666,0.00261746398383666,0,0,0,0.000139732835890787,0.000139732835890787,0.000139732835890787,0.00247773114794587,0.00247773114794587,0.00247773114794587,0,0,0,57039.0678109885,58651.7293053212,57720.0797990903,57720.0797990903,57871.1600291086
2015-09-23,57723.3888981378,0,0,0,0,0,0,0,0,0,0.00338531537961134,0.00338531537961134,0.00338531537961134,0,0,0,0.000631826683431441,0.000631826683431441,0.000631826683431441,0.0027534886961799,0.0027534886961799,0.0027534886961799,0,0,0,57143.6893289613,58749.3566520366,57723.3888981378,57723.3888981378,57918.8007743379
2015-09-24,57726.6979971853,0,0,0,0,0,0,0,0,0,0.00364815370457586,0.00364815370457586,0.00364815370457586,0,0,0,0.000625486503719422,0.000625486503719422,0.000625486503719422,0.00302266720085643,0.00302266720085643,0.00302266720085643,0,0,0,57130.6590240248,58756.8156311912,57726.6979971853,57726.6979971853,57937.2938643366
2015-09-25,57730.0070962328,0,0,0,0,0,0,0,0,0,0.0024131079497337,0.0024131079497337,0.0024131079497337,0,0,0,-0.000871513485839452,-0.000871513485839452,-0.000871513485839452,0.00328462143557315,0.00328462143557315,0.00328462143557315,0,0,0,57097.0322903042,58674.6182319524,57730.0070962328,57730.0070962328,57869.3158352949
2015-09-26,57733.3161952802,0,0,0,0,0,0,0,0,0,0.00200985829769896,0.00200985829769896,0.00200985829769896,0,0,0,-0.00152884732614278,-0.00152884732614278,-0.00152884732614278,0.00353870562384173,0.00353870562384173,0.00353870562384173,0,0,0,57044.5115898843,58626.3950169107,57733.3161952802,57733.3161952802,57849.351979889
2015-09-27,57736.6252943277,0,0,0,0,0,0,0,0,0,0.00401112351876468,0.00401112351876468,0.00401112351876468,0,0,0,0.00022682622666024,0.00022682622666024,0.00022682622666024,0.00378429729210444,0.00378429729210444,0.00378429729210444,0,0,0,57169.6226705187,58766.1946244491,57736.6252943277,57736.6252943277,57968.2140299399
2015-09-28,57739.9343933752,0,0,0,0,0,0,0,0,0,0.00479731008180271,0.00479731008180271,0.00479731008180271,0,0,0,0.000776488562278659,0.000776488562278659,0.000776488562278659,0.00402082151952405,0.00402082151952405,0.00402082151952405,0,0,0,57160.8924818124,58808.0581338304,57739.9343933752,57739.9343933752,58016.9307627632
2015-09-29,57743.2434924227,0,0,0,0,0,0,0,0,0,0.00438750763000662,0.00438750763000662,0.00438750763000662,0,0,0,0.000139732835891577,0.000139732835891577,0.000139732835891577,0.00424777479411505,0.00424777479411505,0.00424777479411505,0,0,0,57224.5248552726,58788.4682564201,57743.2434924227,57743.2434924227,57996.592413827
2015-09-30,57746.5525914702,0,0,0,0,0,0,0,0,0,0.00509657438096818,0.00509657438096818,0.00509657438096818,0,0,0,0.000631826683432574,0.000631826683432574,0.000631826683432574,0.0044647476975356,0.0044647476975356,0.0044647476975356,0,0,0,57270.637196453,58831.5361753346,57746.5525914702,57746.5525914702,58040.8621919971
2015-10-01,57749.8616905177,0,0,0,0,0,0,0,0,0,0.00529693218247651,0.00529693218247651,0.00529693218247651,0,0,0,0.000625486503718676,0.000625486503718676,0.000625486503718676,0.00467144567875783,0.00467144567875783,0.00467144567875783,0,0,0,57265.5183118409,58840.924901222,57749.8616905177,57749.8616905177,58055.7587914397
2015-10-02,57753.1707895651,0,0,0,0,0,0,0,0,0,0.00399619375249302,0.00399619375249302,0.00399619375249302,0,0,0,-0.000871513485840708,-0.000871513485840708,-0.000871513485840708,0.00486770723833372,0.00486770723833372,0.00486770723833372,0,0,0,57257.3820507819,58772.1517994119,57753.1707895651,57753.1707895651,57983.9636498611
2015-10-03,57756.4798886126,0,0,0,0,0,0,0,0,0,0.00352467160186278,0.00352467160186278,0.00352467160186278,0,0,0,-0.0015288473261439,-0.0015288473261439,-0.0015288473261439,0.00505351892800668,0.00505351892800668,0.00505351892800668,0,0,0,57181.5881236904,58710.7738313716,57756.4798886126,57756.4798886126,57960.0525130996
2015-10-04,57759.7889876601,0,0,0,0,0,0,0,0,0,0.00545585289875131,0.00545585289875131,0.00545585289875131,0,0,0,0.000226826226657571,0.000226826226657571,0.000226826226657571,0.00522902667209374,0.00522902667209374,0.00522902667209374,0,0,0,57303.5790052129,58872.7253456263,57759.7889876601,57759.7889876601,58074.9178998397
2015-10-05,57763.0980867076,0,0,0,0,0,0,0,0,0,0.00617103159621658,0.00617103159621658,0.00617103159621658,0,0,0,0.000776488562277909,0.000776488562277909,0.000776488562277909,0.00539454303393867,0.00539454303393867,0.00539454303393867,0,0,0,57327.0719762138,58945.9682616619,57763.0980867076,57763.0980867076,58119.555990096
2015-10-06,57766.4071857551,0,0,0,0,0,0,0,0,0,0.00569028301482663,0.00569028301482663,0.00569028301482663,0,0,0,0.000139732835890691,0.000139732835890691,0.000139732835890691,0.00555055017893594,0.00555055017893594,0.00555055017893594,0,0,0,57347.3594152254,58867.2370919024,57766.4071857551,57766.4071857551,58095.1143913917
2015-10-07,57769.7162848026,0,0,0,0,0,0,0,0,0,0.00632952510423652,0.00632952510423652,0.00632952510423652,0,0,0,0.000631826683432825,0.000631826683432825,0.000631826683432825,0.0056976984208037,0.0056976984208037,0.0056976984208037,0,0,0,57363.2511993993,58938.2672705397,57769.7162848026,57769.7162848026,58135.3711542919
2015-10-08,57773.0253838501,0,0,0,0,0,0,0,0,0,0.00646228687928409,0.00646228687928409,0.00646228687928409,0,0,0,0.000625486503717929,0.000625486503717929,0.000625486503717929,0.00583680037556616,0.00583680037556616,0.00583680037556616,0,0,0,57362.3408418881,58988.2711352624,57773.0253838501,57773.0253838501,58146.3712477646
2015-10-09,57776.3344828975,0,0,0,0,0,0,0,0,0,0.00509730739761176,0.00509730739761176,0.00509730739761176,0,0,0,-0.000871513485838509,-0.000871513485838509,-0.000871513485838509,0.00596882088345027,0.00596882088345027,0.00596882088345027,0,0,0,57322.6725431866,58865.4994022283,57776.3344828975,57776.3344828975,58070.8382200641
2015-10-10,57779.643581945,0,0,0,0,0,0,0,0,0,0.00456601566211947,0.00456601566211947,0.00456601566211947,0,0,0,-0.00152884732614317,-0.00152884732614317,-0.00152884732614317,0.00609486298826264,0.00609486298826264,0.00609486298826264,0,0,0,57279.1434360166,58825.3207032815,57779.643581945,57779.643581945,58043.4663394919
2015-10-11,57782.9526809925,0,0,0,0,0,0,0,0,0,0.00644297660911651,0.00644297660911651,0.00644297660911651,0,0,0,0.000226826226659125,0.000226826226659125,0.000226826226659125,0.00621615038245738,0.00621615038245738,0.00621615038245738,0,0,0,57429.4400899427,58880.6423811895,57782.9526809925,57782.9526809925,58155.2468935218
